length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,nb_hyperlinks,submit_email,safe_anchor,status
34,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,47,0,0,1
90,17,1,1,9,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,355,0,27,0
62,10,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,48,0,100,1
30,23,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,14,0,14,1
33,25,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,14,0,0,0
106,17,0,3,1,1,1,0,0,1,3,0,0,9,0,1,0,0,0,0,0,1,0,0,1,6,0,0,1
16,7,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,19,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,18,0,0,0
57,18,0,3,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,35,0,26,0
38,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,1,0,100,1
75,27,1,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,21,0,0,1
45,12,0,1,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,7,0,50,1
110,23,0,3,1,0,1,0,0,1,2,0,0,8,0,1,0,0,0,0,1,0,0,0,1,4,0,100,1
47,18,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,979,0,33,0
99,14,1,4,8,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,166,0,95,0
36,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,191,0,61,0
45,32,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,103,0,0,1
67,38,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,9,0,100,1
32,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
32,24,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,47,0,100,1
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,181,0,12,0
91,17,1,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,41,0,66,0
34,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,67,0,48,0
34,14,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
42,34,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,47,0,0,1
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,278,0,96,0
37,15,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,122,0,33,0
13,6,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,26,0,100,0
79,19,0,3,1,1,1,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
55,25,0,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,29,0,0,0
36,28,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,53,0,0,1
94,43,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1
123,17,1,2,0,0,1,4,0,5,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1
26,17,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,161,0,46,0
48,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,193,0,59,0
113,32,1,3,1,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,1,7,0,0,1
24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,260,0,80,0
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,17,0,16,0
72,16,1,2,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,95,0,93,0
26,18,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,383,0,0,0
52,25,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,4,0,100,1
26,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,13,0,0,1
70,49,1,5,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
46,11,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
49,16,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1451,0,67,0
87,17,0,3,0,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,38,0,0,1
63,27,0,2,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,0,0,0,0,1,69,0,100,0
44,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,47,0,37,0
75,11,0,2,5,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,5,0,100,0
60,24,0,2,2,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
21,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,51,0,28,0
72,28,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,23,0,0,1
22,15,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,99,0,6,0
59,23,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,95,0,0,0
93,20,1,4,1,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,185,0,6,1
21,14,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,378,0,44,0
42,28,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
96,24,0,2,1,0,0,0,0,0,0,0,5,5,0,1,0,0,0,5,0,0,0,0,1,274,0,41,0
31,24,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,11,0,20,0
18,11,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,12,0,0,1
31,12,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
24,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,604,0,0,0
32,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,141,0,82,0
38,29,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,102,0,0,0
38,30,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,103,0,0,1
64,36,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,181,0,16,1
61,18,0,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,18,0,50,0
41,14,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
43,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,22,0,0,1
26,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,93,0,100,0
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,486,0,50,0
22,15,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
77,21,0,4,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,14,0,0,1
144,24,1,1,7,0,0,1,0,1,0,0,0,10,0,1,0,0,0,0,0,0,0,0,1,533,0,7,1
43,27,0,2,1,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
106,18,1,8,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,7,0,0,1
54,17,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,177,0,50,0
52,17,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,123,0,25,0
39,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,303,0,5,0
23,16,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,196,0,33,0
29,21,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,44,0,75,0
61,15,0,2,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,1,0,0,0,1,66,0,20,0
38,14,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,134,0,93,0
41,16,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,26,0,0,1
51,17,0,4,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,71,0,3,0
106,19,1,2,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,88,0,85,1
57,16,0,2,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,352,0,65,0
116,26,0,3,0,0,1,0,0,1,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1
32,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,14,0,14,1
23,15,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,38,0,100,0
41,15,1,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,70,0,50,0
71,35,0,2,2,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1
79,11,0,4,0,0,1,0,0,1,1,0,0,8,0,1,0,0,0,0,0,0,0,0,1,16,0,0,1
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,140,0,81,0
119,16,0,3,12,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
458,23,1,5,2,0,1,0,0,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
46,21,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
104,16,0,2,2,0,0,0,0,0,2,0,0,10,0,1,0,0,0,0,1,0,0,0,0,132,0,100,1
58,32,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,11,0,0,1
83,19,0,3,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,66,0,62,1
77,23,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,30,0,100,1
69,28,0,3,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,36,0,40,0
16,9,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,13,0,100,0
78,22,0,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,119,0,75,0
52,14,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,4,0,100,1
27,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,153,0,100,0
28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,15,0,100,0
50,15,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,483,0,46,0
73,16,0,3,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,174,0,63,0
35,9,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,269,0,65,0
37,19,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
97,25,0,2,8,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,131,0,60,0
25,14,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
43,14,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,69,0,100,0
49,28,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,19,0,0,1
27,18,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,101,0,73,0
77,23,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,30,0,100,1
75,39,0,3,2,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0,0,0,1,3,0,0,1
32,17,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,53,0,30,1
49,14,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,72,0,42,0
45,12,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,32,0,100,0
148,16,1,2,1,0,1,0,0,3,4,0,0,11,1,1,0,0,0,0,1,0,0,0,0,4,0,0,1
64,17,0,3,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,192,0,19,1
28,20,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,13,0,80,0
68,42,1,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,51,0,100,1
76,32,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,22,0,0,1
124,46,1,5,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,0,0,51,0,100,1
33,25,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,14,0,14,1
52,20,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,32,0,77,0
54,36,0,2,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1
59,19,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,151,0,13,0
89,81,1,8,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1
74,39,0,3,2,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,1,3,0,0,1
27,16,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
56,16,1,3,1,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
36,28,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,3,0,0,0
39,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,262,0,51,0
40,33,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,27,0,83,0
30,13,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
32,13,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,84,0,97,1
27,14,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,37,0,90,0
25,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,15,0,50,0
127,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,51,0,100,1
81,54,1,5,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,4,0,100,1
73,33,0,3,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,211,0,0,1
57,21,1,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,23,0,75,0
113,24,1,3,0,0,1,1,0,2,0,0,0,4,0,1,0,1,0,0,0,0,0,0,1,6,0,0,1
49,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,353,0,68,0
27,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,4,0,0,1
68,22,0,3,0,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,1,0,0,0,1,91,0,100,0
31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,263,0,72,0
57,40,0,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,22,0,25,1
129,54,1,5,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,0,1,51,0,100,1
201,22,1,2,0,0,1,2,0,3,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,6,0,0,1
110,34,0,4,7,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
61,12,1,3,2,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,1,0,0,0,1,55,0,40,0
35,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,88,0,85,1
126,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,51,0,100,1
127,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,1,51,0,100,1
56,20,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,32,0,0,0
30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,268,0,42,0
88,14,1,2,5,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,2,0,0,0,293,0,4,0
44,17,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,12,0,100,0
37,28,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,51,0,57,0
52,25,1,2,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,13,0,100,1
67,36,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,80,0,36,0
19,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,45,0,0,1
47,10,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,239,0,100,1
61,19,0,4,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
32,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,72,0,88,0
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,52,0,20,0
126,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,51,0,100,1
59,19,0,4,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,85,0,54,0
52,17,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,36,0,0,0
98,17,0,6,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,211,0,0,1
73,50,1,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,31,0,0,1
101,24,0,2,7,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,220,0,25,0
57,38,0,4,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,21,0,25,1
21,13,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,41,0,0,1
78,12,1,3,4,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,1,0,0,0,1,158,0,100,0
60,51,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,189,0,96,0
48,18,0,2,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
64,20,0,3,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,4,0,100,1
54,24,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,20,0,0,0
84,18,1,2,4,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,177,0,19,0
51,15,0,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,75,0,98,0
80,33,0,6,2,1,1,1,0,2,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
91,15,1,4,5,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
34,14,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0
82,26,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,74,0,0,1
20,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,157,0,46,0
33,24,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,35,0,60,0
62,41,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,587,0,96,1
32,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,147,0,29,0
19,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,81,0,25,0
36,27,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,5,0,75,1
18,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,32,0,0,0
129,54,1,5,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,0,1,51,0,100,1
42,35,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,14,0,14,1
132,16,0,3,2,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,9,0,0,1
111,18,0,2,4,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
41,14,0,1,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0
29,8,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,11,0,33,1
29,17,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
39,18,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
39,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,122,0,22,0
134,14,1,4,7,1,0,2,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,31,0,0,1
44,36,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,60,0,100,1
32,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,253,0,16,0
23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,93,0,33,0
41,16,1,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,132,0,0,0
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,69,0,33,0
32,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,32,0,0,0
48,24,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,4,0,100,1
47,17,0,3,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,30,0,0,1
24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,58,0,0,0
57,16,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,285,0,61,0
76,50,1,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,51,0,100,1
75,15,1,2,0,0,1,0,0,1,0,0,1,3,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
52,25,1,5,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,21,0,25,1
27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,875,0,0,0
61,30,0,5,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,21,0,25,1
44,14,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,56,0,0,1
40,21,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,27,0,83,1
35,26,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,21,0,25,1
28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,39,0,19,0
59,17,0,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,20,0,75,0
30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,82,0,6,0
42,23,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,116,0,0,1
100,18,1,3,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,124,0,88,1
74,20,1,2,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,14,0,0,1
21,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,331,0,66,0
61,25,0,4,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
56,12,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,33,0,0,1
227,22,1,4,0,0,1,2,0,3,1,0,0,5,0,1,0,2,0,0,1,0,0,0,0,5,0,0,1
